id,maakond,linn,linnaosa,pind,tube,magamistube,korrus,korruseid,ehitusaasta,seisukord,energiamärgis,hoone materjal,omandivorm,hind3559669,harjumaa,harku vald,tiskre,85.5,4,3,2,2,2024,uus,a,,korteriomand,282150
3581343,harjumaa,tallinn,kesklinn,79.7,3,2,4,7,2019,uus,-,,korteriomand,355000
3640229,harjumaa,tallinn,pirita,126.2,5,4,2,2,2009,renoveeritud,f,,korteriomand,277000
3652558,pärnumaa,tori vald,sauga,39.1,2,1,1,2,1967,renoveeritud,puudub,,korteriomand,54900
3701289,harjumaa,tallinn,mustamäe,43.4,2,1,2,5,1970,valmis,c,,korteriomand,115000
3702124,harjumaa,tallinn,põhja-tallinn,86.5,3,2,5,5,2022,uusarendus,a,,korteriomand,529900
3684617,harjumaa,tallinn,lasnamäe,66.4,3,2,4,5,1988,heas korras,d,,korteriomand,123000
3694697,harjumaa,tallinn,pirita,51.8,2,1,3,3,2017,uus,b,,korteriomand,200000
3702085,harjumaa,tallinn,haabersti,77,3,2,12,16,2024,uusarendus,b,,korteriomand,329900
3661263,harjumaa,tallinn,põhja-tallinn,69.3,2,1,1,4,2008,vajab san. remonti,d,,korteriomand,210000
3694074,harjumaa,tallinn,kristiine,59.9,3,2,1,9,1974,renoveeritud,d,,korteriomand,149500
3604242,harjumaa,tallinn,haabersti,45.6,2,1,1,4,2023,uus,a,,korteriomand,179110
3692967,harjumaa,tallinn,lasnamäe,49.2,2,1,5,9,1985,valmis,c,,korteriomand,94130
3625245,harjumaa,tallinn,pirita,82.2,3,3,3,3,2003,heas korras,d,,korteriomand,243000
3687276,pärnumaa,pärnu,papsaare,49,2,1,3,3,1985,renoveeritud,puudub,,korteriomand,84000
3648136,harjumaa,tallinn,kesklinn,56.3,2,1,2,8,2016,valmis,c,,korteriomand,219900
3662016,harjumaa,tallinn,nõmme,116.8,3,2,3,3,2016,renoveeritud,puudub,,korteriomand,549000
3681578,harjumaa,tallinn,haabersti,88.9,4,3,3,3,2023,uus,a,,korteriomand,368000
3702111,harjumaa,tallinn,haabersti,35,2,1,16,16,2024,uusarendus,b,,korteriomand,169900
